Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Tid;Prøvetagningsnummer;Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Prøvebemærkninger;Pprøvtagnings Breddegrad;Prøvetagnings Længdegrad;Provetagnings X_UTM;Proevetagnings Y_UTM;Artsrække;Artsnavn;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askefri tørvægt (g);Kontrol;Kvalitet;Kvalitetsnote
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"18";"1";"11,4";"Haps";"143";"";"57,6383333333333";"10,2653333333333";"575543";"6389150";"Echinodermata";"Echinocardium cordatum";"1";"0,0812";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"18";"1";"11,4";"Haps";"143";"";"57,6383333333333";"10,2653333333333";"575543";"6389150";"Mollusca";"Tellina fabula";"4";"0,0414";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Annelida";"Nephtys hombergii";"3";"0,0068";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Annelida";"Magelona mirabilis";"2";"0,0213";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Nematoda";"Nematoda indet.";"1";"0,0001";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Arthropoda";"Bathyporeia guilliamsoniana";"1";"0,0046";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Echinodermata";"Echinocardium cordatum";"1";"7,6271";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Mollusca";"Tellimya ferruginosa";"2";"0,0013";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Arthropoda";"Synchelidium haplocheles";"1";"0,0011";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Arthropoda";"Perioculodes longimanus";"1";"0,0009";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Annelida";"Sigalion mathildae";"1";"0,0019";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"19";"1";"10,5";"Haps";"143";"";"57,6381666666667";"10,269";"575762";"6389136";"Mollusca";"Kurtiella bidentata";"1";"0,0034";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Annelida";"Chaetozone setosa";"1";"0,0036";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Annelida";"Magelona mirabilis";"9";"0,0459";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Echinodermata";"Echinocardium cordatum";"1";"6,1701";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Mollusca";"Tellimya ferruginosa";"7";"0,0145";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Arthropoda";"Perioculodes longimanus";"1";"0,0005";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Annelida";"Sigalion mathildae";"3";"0,0169";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Mollusca";"Kurtiella bidentata";"1";"0,0041";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Mollusca";"Tellina fabula";"8";"0,0182";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"20";"1";"10,4";"Haps";"143";"";"57,638";"10,2718333333333";"575932";"6389121";"Mollusca";"Euspira nitida";"1";"0,0055";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Annelida";"Nephtys hombergii";"1";"0,0133";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Annelida";"Magelona mirabilis";"16";"0,1382";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Annelida";"Scoloplos armiger";"1";"0,0009";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Annelida";"Spio filicornis";"1";"0,0018";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Echinodermata";"Echinocardium cordatum";"1";"17,9327";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Mollusca";"Tellimya ferruginosa";"5";"0,0074";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Annelida";"Sigalion mathildae";"1";"0,0009";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"21";"1";"9,9";"Haps";"143";"";"57,638";"10,2745";"576091";"6389124";"Mollusca";"Tellina fabula";"9";"0,1478";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Annelida";"Chaetozone setosa";"2";"0,0041";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Annelida";"Nephtys hombergii";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Annelida";"Magelona mirabilis";"5";"0,0377";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Arthropoda";"Bathyporeia elegans";"1";"0,0009";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Echinodermata";"Echinocardium cordatum";"1";"2,4826";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Cnidaria";"Edwardsia sp.";"1";"0,0068";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Phoronida";"Phoronis sp.";"2";"0,0425";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Mollusca";"Kurtiella bidentata";"1";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"22";"1";"10,5";"Haps";"143";"";"57,636";"10,2618333333333";"575339";"6388887";"Mollusca";"Tellina fabula";"15";"0,0984";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Annelida";"Nephtys hombergii";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Abra alba";"1";"0,0024";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Echinodermata";"Echinocardium cordatum";"3";"24,3401";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Modiolus modiolus";"1";"0,0014";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Tellimya ferruginosa";"2";"0,006";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Phoronida";"Phoronis sp.";"1";"0,0243";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Thracia phaseolina";"2";"0,025";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Nucula nitidosa";"2";"0,206";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Arthropoda";"Perioculodes longimanus";"1";"0,0004";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Annelida";"Sigalion mathildae";"2";"0,1607";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Kurtiella bidentata";"1";"0,0023";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"23";"1";"10,7";"Haps";"143";"";"57,6305";"10,2093333333333";"572215";"6388218";"Mollusca";"Tellina fabula";"4";"0,0251";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Arthropoda";"Corophium insidiosum";"1";"0,0014";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Annelida";"Nephtys hombergii";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Annelida";"Magelona mirabilis";"2";"0,0079";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Echinodermata";"Echinocardium cordatum";"1";"2,5961";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Mollusca";"Tellimya ferruginosa";"3";"0,0097";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Phoronida";"Phoronis sp.";"1";"0,0004";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Annelida";"Sigalion mathildae";"3";"0,0483";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"24";"1";"11,3";"Haps";"143";"";"57,6311666666667";"10,2148333333333";"572542";"6388298";"Mollusca";"Tellina fabula";"7";"0,0515";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Chaetozone setosa";"1";"0,0016";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Nephtys hombergii";"2";"0,0609";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Magelona mirabilis";"1";"0,0081";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Lanice conchilega";"1";"1,3263";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Scoloplos armiger";"1";"0,0011";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Arthropoda";"Bathyporeia elegans";"2";"0,0011";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Eumida sanguinea";"1";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Harmothoe lunulata";"1";"0,0482";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Arthropoda";"Leptognathia breviremis";"1";"0,0003";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Annelida";"Sigalion mathildae";"2";"0,0029";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"25";"1";"11,2";"Haps";"143";"";"57,6315";"10,219";"572790";"6388339";"Mollusca";"Tellina fabula";"17";"0,4304";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Annelida";"Nephtys hombergii";"2";"0,0242";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Annelida";"Magelona mirabilis";"7";"0,0738";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Annelida";"Scoloplos armiger";"2";"0,0083";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Nemertini";"Nemertini indet.";"1";"0,0004";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Arthropoda";"Perioculodes longimanus";"1";"0,0006";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Arthropoda";"Leptognathia breviremis";"1";"0,0002";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"26";"1";"10,8";"Haps";"143";"";"57,6316666666667";"10,2226666666667";"573009";"6388362";"Mollusca";"Tellina fabula";"15";"0,1917";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Annelida";"Chaetozone setosa";"2";"0,0018";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Annelida";"Nephtys hombergii";"1";"0,008";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Annelida";"Magelona mirabilis";"2";"0,0113";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Nemertini";"Nemertini indet.";"1";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Arthropoda";"Pseudocuma longicornis";"1";"0,0004";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Annelida";"Spio filicornis";"1";"0,0011";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
"Tannis Bugt";"92110008";"2210";"20230417";"1200";"27";"1";"11,3";"Haps";"143";"";"57,632";"10,2275";"573297";"6388404";"Arthropoda";"Bathyporeia elegans";"1";"0,0019";"";"";"C, Faglig kontrol";"Godkendt";"2024-11-08 06:15/Manual¤2024-03-11 06:33/Manual"
